PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology21,53,700
Pathology4,83,350
Pathology71,91,350
Pathology46,10,350
Pathology44,44,700
Pathology25,2,350
Pathology89,62,350
Pathology69,54,700
Pathology27,42,350
Pathology51,9,700
Pathology70,90,700
Pathology91,29,700
Pathology42,32,350
Pathology31,17,350
Pathology15,46,700
Pathology79,76,350
Pathology18,37,700
Pathology10,56,350
Pathology76,6,350
Pathology21,95,700
Pathology73,98,1050
Pathology61,59,700
Pathology98,3,350
Pathology12,18,350
Pathology33,42,700
Pathology14,58,350
Pathology49,58,350
Pathology16,62,700
Pathology78,37,350
Pathology36,16,350
Pathology81,2,350
Pathology40,60,350
Pathology77,52,350
Pathology1,24,350
Pathology37,61,700
Pathology52,20,350
Pathology18,83,350
Pathology50,37,1050
Pathology88,16,350
Pathology52,92,350
Pathology59,40,350
Pathology40,78,350
Pathology17,70,350
Pathology73,54,350
Pathology59,77,350
Pathology23,36,350
Pathology52,3,350
Pathology13,8,350
Pathology10,76,350
Pathology76,75,350
Pathology4,73,700
Pathology48,39,700
Pathology66,24,700
Pathology7,33,700
Pathology68,17,350
Pathology68,97,350
Pathology71,29,350
Pathology52,49,350
Pathology84,79,350
Pathology63,83,700
Pathology7,42,350
Pathology74,40,350
Pathology47,61,700
Pathology16,4,350
Pathology14,47,700
Pathology98,55,350
Pathology88,55,350
Pathology79,97,700
Pathology33,23,350
Pathology37,57,350
Pathology60,43,350
Pathology56,6,350
Pathology80,77,350
Pathology26,27,350
Pathology71,77,350
Pathology20,75,350
Pathology46,25,350
Pathology36,5,350
Pathology31,80,350
Pathology12,25,350
Pathology43,12,350
Pathology7,50,350
Pathology70,17,1050
Pathology89,64,350
Pathology61,47,350
Pathology54,49,350
Pathology40,44,350
Pathology12,40,700
Pathology37,97,700
Pathology79,69,350
Pathology8,13,350
Pathology95,4,350
Pathology91,83,350
Pathology91,19,350
Pathology59,25,350
Pathology99,3,700
Pathology13,67,700
Pathology89,95,350
Pathology30,4,350
Pathology12,79,350
Pathology33,95,350
Pathology74,5,350
Pathology44,34,350
Pathology48,76,350
Pathology72,18,350
Pathology33,28,350
Pathology59,36,350
Pathology79,6,350
Pathology16,79,700
Pathology38,91,350
Pathology11,93,350
Pathology89,40,350
Pathology64,51,350
Pathology71,33,350
Pathology89,37,350
Pathology12,5,350
Pathology50,63,350
Pathology76,64,350
Pathology72,19,350
Pathology44,47,350
Pathology61,69,350
Pathology84,53,350
Pathology37,87,350
Pathology91,3,350
Pathology55,78,350
Pathology67,2,350
Pathology5,39,350
Pathology38,13,350
Pathology83,16,350
Pathology93,66,350
Pathology52,57,350
Pathology87,78,700
Pathology64,90,350
Pathology81,80,700
Pathology88,51,700
Pathology48,89,350
Pathology9,68,350
Pathology26,92,350
Pathology90,33,700
Pathology19,39,350
Pathology23,35,350
Pathology66,56,350
Pathology37,90,350
Pathology65,66,350
Pathology76,48,350
Pathology51,51,700
Pathology17,32,350
Pathology76,81,700
Pathology69,37,350
Pathology4,57,350
Pathology75,53,700
Pathology76,68,350
Pathology80,67,1050
Pathology2,56,350
Pathology70,34,350
Pathology15,75,350
Pathology76,24,700
Pathology64,48,350
Pathology6,53,350
Pathology57,65,350
Pathology96,53,350
Pathology49,66,350
Pathology51,10,1050
Pathology7,64,700
Pathology52,68,350
Pathology65,32,350
Pathology58,16,700
Pathology97,39,350
Pathology81,13,350
Pathology93,36,350
Pathology31,84,700
Pathology71,92,350
Pathology25,49,350
Pathology65,16,350
Pathology87,35,350
Pathology20,33,700
Pathology86,62,350
Pathology50,4,350
Pathology55,98,350
Pathology83,8,700
Pathology83,82,350
Pathology8,91,350
Pathology87,84,350
Pathology66,59,700
Pathology5,9,700
Pathology33,16,700
Pathology7,2,700
Pathology20,53,350
Pathology28,7,350
Pathology17,29,350
Pathology56,30,350
Pathology58,78,350
Pathology92,8,700
Pathology81,3,350
Pathology82,91,350
Pathology24,30,700
Pathology78,99,350
Pathology93,26,700
Pathology59,76,1750
Pathology11,51,350
Pathology84,96,350
Pathology62,76,1750
Pathology93,54,350
Pathology25,88,700
Pathology72,20,350
Pathology22,14,700
Pathology93,80,700
Pathology52,50,700
Pathology37,47,700
Pathology90,100,350
Pathology17,52,350
Pathology26,88,700
Pathology8,80,350
Pathology46,48,700
Pathology86,6,350
Pathology95,90,700
Pathology96,29,700
Pathology62,60,350
Pathology14,98,350
Pathology10,35,350
Pathology53,38,350
Pathology76,47,700
Pathology36,39,700
Pathology71,90,350
Pathology54,55,350
Pathology37,39,350
Pathology84,55,700
Pathology31,100,350
Pathology86,14,350
Pathology18,52,700
Pathology58,87,350
Pathology66,96,700
Pathology12,39,700
Pathology1,56,350
Pathology32,78,350
Pathology72,93,350
Pathology73,100,700
Pathology68,46,350
Pathology88,76,350
Pathology74,27,350
Pathology55,82,1050
Pathology64,87,350
Pathology87,58,700
Pathology94,17,700
Pathology89,76,350
Pathology56,99,350
Pathology58,96,350
Pathology28,50,700
Pathology4,70,700
Pathology16,47,350
Pathology54,84,700
Pathology51,68,350
Pathology92,70,350
Pathology82,41,350
Pathology75,51,700
Pathology37,17,700
Pathology97,73,700
Pathology72,66,350
Pathology1,62,350
Pathology14,15,350
Pathology27,28,700
Pathology45,72,700
Pathology18,46,700
Pathology5,47,700
Pathology47,80,350
Pathology1,16,700
Pathology73,91,350
Pathology55,10,350
Pathology8,67,700
Pathology57,100,700
Pathology93,43,700
Pathology97,36,350
Pathology43,89,350
Pathology38,19,350
Pathology9,25,350
Pathology69,80,350
Pathology43,26,350
Pathology1,51,350
Pathology42,72,350
Pathology17,72,350
Pathology66,99,350
Pathology59,12,350
Pathology95,78,350
Pathology5,63,350
Pathology60,14,350
Pathology67,24,350
Pathology43,62,350
Pathology39,6,350
Pathology6,42,350
Pathology96,46,350
Pathology91,85,700
Pathology38,38,700
Pathology44,26,350
Pathology68,4,350
Pathology33,12,350
Pathology66,37,350
Pathology49,60,350
Pathology36,18,700
Pathology95,93,350
Pathology11,3,350
Pathology43,44,350
Pathology48,73,1050
Pathology53,24,350
Pathology94,27,350
Pathology94,40,350
Pathology21,94,350
Pathology52,44,350
Pathology2,84,350
Pathology51,81,1400
Pathology69,66,350
Pathology76,16,700
Pathology29,21,350
Pathology1,59,350
Pathology50,70,350
Pathology96,51,350
Pathology40,58,350
Pathology35,63,350
Pathology42,17,350
Pathology96,20,350
Pathology76,91,350
Pathology37,95,700
Pathology69,82,350
Pathology98,77,700
Pathology2,79,350
Pathology47,58,350
Pathology45,29,350
Pathology97,34,350
Pathology86,16,350
Pathology74,24,350
Pathology79,32,700
Pathology40,96,700
Pathology68,36,350
Pathology8,55,350
Pathology71,64,350
Pathology94,36,350
Pathology98,49,350
Pathology56,80,350
Pathology79,75,700
Pathology53,2,350
Pathology52,46,700
Pathology18,75,350
Pathology76,55,350
Pathology70,95,1400
Pathology71,40,350
Pathology71,78,700
Pathology79,88,350
Pathology20,18,350
Pathology87,24,700
Pathology67,12,350
Pathology34,22,350
Pathology54,94,350
Pathology36,81,700
Pathology79,70,700
Pathology84,33,700
Pathology88,81,700
Pathology18,67,350
Pathology86,46,700
Pathology97,6,350
Pathology62,33,700
Pathology4,41,350
Pathology75,72,350
Pathology92,27,700
Pathology53,52,350
Pathology75,38,350
Pathology15,20,350
Pathology44,88,350
Pathology76,80,350
Pathology59,58,350
Pathology90,38,350
Pathology70,42,350
Pathology52,32,350
Pathology28,51,700
Pathology26,68,350
Pathology62,40,700
Pathology98,97,350
Pathology66,75,350
Pathology71,8,700
Pathology39,15,350
Pathology66,22,350
Pathology43,18,350
Pathology54,81,350
Pathology45,44,350
Pathology82,18,350
Pathology87,90,700
Pathology22,65,350
Pathology74,84,350
Pathology67,68,350
Pathology83,15,350
Pathology8,34,350
Pathology37,72,350
Pathology40,32,700
Pathology28,20,700
Pathology2,76,350
Pathology58,85,700
Pathology59,59,350
Pathology97,30,350
Pathology42,23,350
Pathology38,20,350
Pathology52,98,350
Pathology31,56,350
Pathology89,17,700
Pathology90,67,350
Pathology11,96,350
Pathology10,29,350
Pathology99,56,350
Pathology94,86,350
Pathology27,92,350
Pathology67,34,350
Pathology15,10,350
Pathology81,45,350
Pathology3,72,350
Pathology65,15,350
Pathology28,80,350
Pathology7,6,350
Pathology80,38,700
Pathology69,61,350
Pathology46,79,700
Pathology23,83,700
Pathology79,80,700
Pathology80,4,350
Pathology57,26,350
Pathology87,41,1050
Pathology96,9,350
Pathology56,72,350
Pathology19,97,350
Pathology34,44,350
Pathology79,83,350
Pathology25,87,700
Pathology50,94,350
Pathology43,71,700
Pathology87,82,700
Pathology39,56,350
Pathology74,88,350
Pathology22,43,350
Pathology68,38,700
Pathology53,68,700
Pathology30,34,350
Pathology63,79,350
Pathology9,62,700
Pathology24,94,350
Pathology57,20,350
Pathology93,63,350
Pathology62,17,350
Pathology57,71,1050
Pathology60,97,350
Pathology38,65,350
Pathology78,26,350
Pathology30,5,350
Pathology64,86,350
Pathology61,98,350
Pathology39,88,700
Pathology57,88,350
Pathology52,42,350
Pathology44,5,350
Pathology64,21,350
Pathology6,62,700
Pathology15,27,350
Pathology42,37,350
Pathology64,29,700
Pathology70,13,700
Pathology63,25,350
Pathology92,83,350
Pathology33,30,350
Pathology50,74,350
Pathology59,14,350
Pathology19,26,350
Pathology49,79,700
Pathology13,3,700
Pathology70,74,350
Pathology18,31,350
Pathology17,33,350
Pathology70,38,700
Pathology6,65,350
Pathology46,7,350
Pathology97,23,350
Pathology71,50,350
Pathology6,96,350
Pathology86,21,350
Pathology1,61,350
Pathology64,23,350
Pathology28,21,350
Pathology27,19,350
Pathology71,53,350
Pathology10,37,350
Pathology42,29,350
Pathology12,12,350
Pathology66,98,700
Pathology14,14,350
Pathology70,50,350
Pathology36,28,700
Pathology1,84,350
Pathology85,49,350
Pathology67,49,350
Pathology87,62,1050
Pathology38,30,350
Pathology64,16,350
Pathology50,31,350
Pathology20,12,350
Pathology35,7,350
Pathology96,56,350
Pathology28,82,350
Pathology67,62,700
Pathology64,53,350
Pathology23,87,350
Pathology49,68,350
Pathology6,70,350
Pathology67,55,350
Pathology89,30,350
Pathology99,45,350
Pathology62,86,350
Pathology82,52,350
Pathology7,12,350
Pathology22,45,700
Pathology55,37,350
Pathology89,55,350
Pathology29,58,350
Pathology18,97,350
Pathology54,78,350
Pathology91,32,350
Pathology96,57,350
Pathology88,47,350
Pathology75,87,350
Pathology89,38,700
Pathology19,4,350
Pathology54,80,350
Pathology15,100,350
Pathology87,74,350
Pathology72,22,700
Pathology23,65,700
Pathology6,88,350
Pathology74,57,350
Pathology38,97,350
Pathology97,47,350
Pathology76,95,700
Pathology22,54,350
Pathology34,11,350
Pathology23,82,350
Pathology99,63,350
Pathology66,70,350
Pathology58,83,350
Pathology64,41,350
Pathology84,17,350
Pathology2,33,350
Pathology4,7,350
Pathology57,39,350
Pathology30,26,350
Pathology34,9,350
Pathology73,97,350
Pathology72,24,350
Pathology71,32,350
Pathology40,69,700
Pathology18,12,700
Pathology7,55,350
Pathology7,52,350
Pathology5,29,350
Pathology84,18,350
Pathology10,45,350
Pathology78,98,700
Pathology34,71,700
Pathology77,34,350
Pathology41,49,350
Pathology93,20,350
Pathology93,65,350
Pathology23,17,350
Pathology50,44,350
Pathology5,7,350
Pathology54,82,350
Pathology1,4,350
Pathology65,96,350
Pathology50,58,350
Pathology21,43,350
Pathology78,73,350
Pathology67,32,350
Pathology58,3,350
Pathology5,44,700
Pathology84,72,350
Pathology97,68,700
Pathology96,50,700
Pathology23,92,350
Pathology57,25,350
Pathology16,68,350
Pathology22,57,350
Pathology43,87,350
Pathology81,17,350
Pathology82,23,350
Pathology7,11,350
Pathology21,93,350
Pathology15,50,1050
Pathology87,73,350
Pathology95,94,350
Pathology72,64,350
Pathology45,33,350
Pathology25,73,350
Pathology67,88,350
Pathology93,9,700
Pathology36,50,350
Pathology20,45,350
Pathology50,38,350
Pathology88,26,350
Pathology45,80,350
Pathology86,28,1050
Pathology95,43,350
Pathology41,32,350
Pathology13,10,350
Pathology87,51,350
Pathology88,90,350
Pathology19,8,350
Pathology51,55,700
Pathology12,50,350
Pathology38,79,700
Pathology46,58,350
Pathology80,61,350
Pathology62,88,350
Pathology50,95,700
Pathology51,53,350
Pathology37,10,350
Pathology39,16,350
Pathology92,22,350
Pathology86,96,350
Pathology74,43,700
Pathology82,37,350
Pathology58,82,350
Pathology39,71,350
Pathology46,18,350
Pathology25,52,350
Pathology4,98,350
Pathology33,86,350
Pathology75,16,350
Pathology32,51,350
Pathology8,96,350
Pathology28,78,700
Pathology33,96,700
Pathology45,85,350
Pathology36,36,700
Pathology52,95,350
Pathology66,11,700
Pathology5,20,350
Pathology11,26,350
Pathology80,7,700
Pathology91,53,350
Pathology83,67,350
Pathology44,76,700
Pathology21,79,700
Pathology6,91,350
Pathology18,87,350
Pathology22,82,350
Pathology42,21,700
Pathology97,12,350
Pathology11,44,350
Pathology35,14,350
Pathology92,23,350
Pathology22,24,700
Pathology35,62,350
Pathology13,62,350
Pathology58,25,350
Pathology42,5,350
Pathology17,77,350
Pathology91,87,350
Pathology88,21,700
Pathology28,72,350
Pathology15,54,350
Pathology81,67,350
Pathology47,17,350
Pathology44,82,350
Pathology40,80,700
Pathology81,66,350
Pathology25,10,350
Pathology48,10,350
Pathology92,24,350
Pathology17,28,350
Pathology95,53,350
Pathology68,98,350
Pathology59,81,350
Pathology32,34,350
Pathology53,45,700
Pathology55,17,350
Pathology15,36,350
Pathology83,73,350
Pathology78,91,350
Pathology42,42,350
Pathology84,2,350
Pathology35,26,350
Pathology29,32,350
Pathology29,64,700
Pathology47,99,350
Pathology94,99,350
Pathology36,76,350
Pathology21,69,350
Pathology43,6,700
Pathology56,20,700
Pathology95,59,350
Pathology27,4,350
Pathology47,55,350
Pathology27,54,350
Pathology76,11,350
Pathology61,22,350
Pathology90,73,350
Pathology69,70,350
Pathology45,28,350
Pathology66,30,350
Pathology32,5,350
Pathology99,8,350
Pathology74,72,350
Pathology94,91,700
Pathology19,71,350
Pathology75,35,350
Pathology16,63,700
Pathology48,65,350
Pathology37,84,350
Pathology20,41,350
Pathology94,29,350
Pathology49,6,700
Pathology81,93,350
Pathology61,27,350
Pathology56,41,350
Pathology62,39,350
Pathology79,36,350
Pathology82,25,350
Pathology21,19,350
Pathology27,57,350
Pathology99,13,350
Pathology80,46,350
Pathology17,43,350
Pathology62,34,350
Pathology2,95,1050
Pathology26,25,350
Pathology51,76,700
Pathology15,7,350
Pathology65,60,700
Pathology73,44,350
Pathology22,51,350
Pathology55,22,350
Pathology81,75,700
Pathology47,60,350
Pathology67,95,350
Pathology24,5,700
Pathology51,84,350
Pathology58,11,350
Pathology28,28,350
Pathology11,12,350
Pathology68,95,350
Pathology12,71,350
Pathology50,39,350
Pathology20,60,350
Pathology74,15,1050
Pathology24,37,350
Pathology15,96,350
Pathology66,32,1050
Pathology72,31,350
Pathology29,100,350
Pathology81,28,350
Pathology79,100,700
Pathology55,55,350
Pathology75,79,350
Pathology8,14,350
Pathology12,82,350
Pathology51,32,700
Pathology81,22,350
Pathology21,45,350
Pathology41,72,350
Pathology13,22,350
Pathology32,35,700
Pathology31,30,1050
Pathology24,40,350
Pathology54,58,350
Pathology63,45,350
Pathology51,50,1050
Pathology64,2,350
Pathology41,3,350
Pathology23,88,350
Pathology27,49,350
Pathology28,61,350
Pathology77,72,350
Pathology10,50,350
Pathology48,30,350
Pathology52,29,350
Pathology81,38,350
Pathology68,62,350
Pathology28,57,350
Pathology11,43,350
Pathology18,30,350
Pathology70,35,350
Pathology19,17,350
Pathology32,7,350
Pathology12,95,350
Pathology58,84,350
Pathology79,74,350
Pathology11,25,350
Pathology41,84,350
Pathology5,6,350
Pathology76,4,350
Pathology17,54,350
Pathology35,78,350
Pathology9,5,350
Pathology57,85,350
Pathology18,59,350
Pathology72,83,350
Pathology96,27,350
Pathology40,15,350
Pathology72,27,350
Pathology77,73,350
Pathology25,35,350
Pathology90,56,700
Pathology87,2,700
Pathology14,39,350
Pathology21,73,1050
Pathology65,13,350
Pathology18,43,350
Pathology21,55,350
Pathology54,76,350
Pathology73,86,350
Pathology18,95,700
Pathology1,76,350
Pathology89,79,350
Pathology91,59,350
Pathology29,7,350
Pathology75,65,350
Pathology86,45,350
Pathology43,88,350
Pathology66,76,350
Pathology18,63,700
Pathology18,24,350
Pathology67,38,350
Pathology49,32,350
Pathology23,21,350
Pathology29,3,350
Pathology64,33,700
Pathology33,99,350
Pathology39,19,350
Pathology14,43,1050
Pathology40,89,350
Pathology97,13,350
Pathology24,50,350
Pathology47,47,350
Pathology63,67,350
Pathology83,24,350
Pathology81,4,350
Pathology27,20,1050
Pathology58,26,350
Pathology91,27,350
Pathology46,40,350
Pathology53,20,350
Pathology54,48,350
Pathology19,7,350
Pathology82,96,350
Pathology95,30,350
Pathology49,77,350
Pathology24,75,350
Pathology80,19,350
Pathology2,69,350
Pathology11,61,350
Pathology13,56,350
Pathology34,94,350
Pathology78,63,350
Pathology22,52,350
Pathology53,27,350
Pathology36,29,350
Pathology91,41,350
Pathology31,83,350
Pathology72,53,350
Pathology51,78,350
Pathology89,46,350
Pathology50,81,350
Pathology73,65,350
Pathology9,34,350
Pathology10,92,350
Pathology18,84,350
Pathology71,48,350
Pathology42,41,350
Pathology6,40,350
Pathology45,81,350
Pathology45,60,350
Pathology77,44,1050
Pathology71,45,350
Pathology92,3,350
Pathology11,35,700
Pathology29,85,350
Pathology47,52,350
Pathology97,56,350
Pathology7,89,350
Pathology59,99,350
Pathology46,51,700
Pathology22,71,350
Pathology36,49,350
Pathology31,47,350
Pathology85,63,350
Pathology36,54,350
Pathology92,2,350
Pathology24,33,350
Pathology67,82,350
Pathology59,6,350
Pathology92,59,1050
Pathology41,35,350
Pathology72,77,350
Pathology39,98,700
Pathology76,39,350
Pathology62,74,700
Pathology44,57,700
Pathology80,71,350
Pathology75,54,350
Pathology49,49,700
Pathology43,96,350
Pathology91,4,350
Pathology10,26,700
Pathology27,38,350
Pathology78,74,350
Pathology87,29,350
Pathology87,60,350
Pathology69,46,350
Pathology83,79,700
Pathology35,20,350
Pathology92,46,700
Pathology49,38,350
Pathology52,27,350
Pathology75,89,350
Pathology17,56,700
Pathology73,7,700
Pathology84,31,350
Pathology54,65,350
Pathology56,93,350
Pathology35,4,350
Pathology30,85,350
Pathology81,65,350
Pathology72,86,350
Pathology14,8,350
Pathology28,17,700
Pathology16,10,700
Pathology61,12,350
Pathology90,45,350
Pathology76,20,350
Pathology72,29,1050
Pathology90,39,350
Pathology46,28,350
Pathology54,57,350
Pathology7,29,350
Pathology85,100,700
Pathology86,75,350
Pathology9,12,700
Pathology79,98,350
Pathology85,81,350
Pathology41,93,350
Pathology54,60,350
Pathology26,31,350
Pathology55,88,700
Pathology78,88,350
Pathology86,89,350
Pathology91,71,350
Pathology76,85,350
Pathology4,17,350
Pathology10,68,350
Pathology58,45,350
Pathology98,56,350
Pathology93,68,350
Pathology12,91,700
Pathology34,17,350
Pathology56,17,350
Pathology47,53,350
Pathology47,16,700
Pathology10,7,700
Pathology24,26,350
Pathology54,71,350
Pathology79,90,350
Pathology95,18,350
Pathology39,84,350
Pathology88,44,350
Pathology15,28,350
Pathology12,61,700
Pathology15,51,350
Pathology38,83,350
Pathology75,36,350
Pathology22,27,350
Pathology55,46,350
Pathology54,100,350
Pathology53,71,350
Pathology73,27,350
Pathology26,63,350
Pathology55,68,350
Pathology85,11,350
Pathology60,2,350
Pathology96,99,350
Pathology30,91,350
Pathology42,30,700
Pathology22,88,350
Pathology97,33,700
Pathology29,2,350
Pathology68,29,350
Pathology13,76,350
Pathology93,8,350
Pathology37,15,350
Pathology24,36,350
Pathology22,76,350
Pathology53,48,350
Pathology22,47,350
Pathology30,61,350
Pathology31,63,350
Pathology15,95,350
Pathology68,60,700
Pathology26,33,350
Pathology47,64,350
Pathology73,21,350
Pathology12,43,350
Pathology86,70,350
Pathology13,61,350
Pathology71,31,350
Pathology14,44,350
Pathology32,36,350
Pathology98,84,350
Pathology73,6,350
Pathology25,50,350
Pathology86,92,350
Pathology29,66,350
Pathology55,96,350
Pathology66,27,350
Pathology75,85,700
Pathology21,28,350
Pathology20,64,350
Pathology39,57,350
Pathology66,7,350
Pathology3,73,350
Pathology79,87,350
Pathology11,88,350
Pathology52,59,350
Pathology96,84,350
Pathology71,72,350
Pathology60,63,350
Pathology80,10,350
Pathology69,59,350
Pathology97,42,350
Pathology12,87,350
Pathology38,7,350
Pathology1,3,700
Pathology39,18,350
Pathology47,56,350
Pathology28,90,350
Pathology16,6,350
Pathology36,52,350
Pathology34,6,350
Pathology13,4,350
Pathology83,45,350
Pathology94,63,700
Pathology1,36,350
Pathology79,66,350
Pathology72,51,350
Pathology19,24,350
Pathology30,18,350
Pathology39,96,350
Pathology5,72,350
Pathology77,25,350
Pathology29,15,350
Pathology77,63,350
Pathology87,39,350
Pathology81,62,350
Pathology71,30,350
Pathology35,42,350
Pathology47,41,350
Pathology57,90,350
Pathology18,8,350
Pathology13,25,350
Pathology96,100,350
Pathology72,12,700
Pathology4,86,350
Pathology64,96,700
Pathology85,48,350
Pathology99,91,350
Pathology17,22,350
Pathology23,42,350
Pathology1,89,350
Pathology21,76,350
Pathology64,75,350
Pathology86,60,350
Pathology72,15,700
Pathology90,80,350
Pathology72,32,350
Pathology68,68,350
Pathology25,41,350
Pathology46,38,350
Pathology57,46,350
Pathology66,87,350
Pathology89,70,700
Pathology8,18,350
Pathology59,44,350
Pathology94,8,350
Pathology9,24,350
Pathology87,69,700
Pathology96,90,350
Pathology79,63,350
Pathology73,73,700
Pathology99,62,350
Pathology34,83,350
Pathology1,37,350
Pathology85,67,350
Pathology38,57,350
Pathology83,54,350
Pathology96,96,350
Pathology1,12,350
Pathology13,20,350
Pathology32,43,350
Pathology83,47,350
Pathology44,18,700
Pathology40,4,700
Pathology13,94,350
Pathology93,34,350
Pathology44,59,350
Pathology13,29,350
Pathology13,71,350
Pathology14,12,350
Pathology17,2,350
Pathology66,91,700
Pathology46,3,350
Pathology59,92,350
Pathology76,10,350
Pathology84,74,350
Pathology82,65,350
Pathology90,2,350
Pathology14,23,350
Pathology10,39,350
Pathology76,33,350
Pathology30,74,700
Pathology4,27,350
Pathology13,43,350
Pathology52,8,350
Pathology82,100,350
Pathology88,8,350
Pathology15,89,350
Pathology60,49,350
Pathology19,65,350
Pathology27,51,350
Pathology56,44,350
Pathology43,85,350
Pathology92,85,350
Pathology35,51,350
Pathology50,14,350
Pathology32,42,350
Pathology14,73,350
Pathology14,2,700
Pathology60,73,350
Pathology45,62,350
Pathology82,16,350
Pathology10,24,350
Pathology45,71,350
Pathology6,81,350
Pathology39,69,350
Pathology38,50,350
Pathology2,20,350
Pathology56,7,350
Pathology57,50,350
Pathology55,19,700
Pathology14,86,1050
Pathology71,73,350
Pathology65,52,350
Pathology34,3,700
Pathology81,20,700
Pathology9,52,350
Pathology40,46,350
Pathology99,28,350
Pathology60,13,350
Pathology17,91,350
Pathology77,75,350
Pathology65,74,350
Pathology22,19,350
Pathology91,98,350
Pathology94,95,350
Pathology56,87,350
Pathology71,37,350
Pathology35,9,350
Pathology16,64,350
Pathology6,66,350
Pathology37,32,350
Pathology15,37,350
Pathology58,81,350
Pathology93,6,350
Pathology62,21,350
Pathology1,8,350
Pathology14,4,350
Pathology61,11,350
Pathology37,93,350
Pathology48,50,350
Pathology10,69,350
Pathology47,42,350
Pathology90,64,350
Pathology53,72,350
Pathology60,28,350
Pathology93,74,350
Pathology80,28,350
Pathology84,26,350
Pathology41,11,350
Pathology86,13,350
Pathology28,92,350
Pathology49,62,350
Pathology86,31,350
Pathology70,79,350
Pathology49,9,350
Pathology90,17,350
Pathology68,78,350
Pathology66,33,350
Pathology85,15,350
Pathology89,11,350
Pathology49,7,350
Pathology46,50,350
Pathology95,75,350
Pathology59,97,350
Pathology59,90,350
Pathology61,81,700
Pathology63,26,350
Pathology32,12,350
Pathology3,54,350
Pathology86,59,350
Pathology15,67,350
Pathology65,85,350
Pathology82,70,350
Pathology1,86,700
Pathology44,86,350
Pathology82,87,350
Pathology38,92,350
Pathology46,46,350
Pathology80,21,350
Pathology46,31,350
Pathology93,14,350
Pathology64,15,350
Pathology88,30,350
Pathology16,12,350
Pathology70,22,350
Pathology58,91,350
Pathology7,47,350
Pathology43,75,350
Pathology97,16,350
Pathology12,10,350
Pathology14,57,350
Pathology63,57,350
Pathology76,98,350
Pathology95,95,350
Pathology25,58,350
Pathology93,7,350
Pathology34,84,350
Pathology71,76,350
Pathology18,47,350
Pathology94,12,350
Pathology51,24,350
Pathology60,74,350
Pathology26,69,350
Pathology38,55,350
Pathology97,70,350
Pathology3,44,350
Pathology82,47,700
Pathology56,53,350
Pathology74,85,350
Pathology7,45,350
Pathology18,92,350
Pathology36,80,350
Pathology6,7,350
Pathology99,78,350
Pathology2,85,350
Pathology98,99,350
Pathology31,40,350
Pathology9,87,350
Pathology39,27,350
Pathology49,98,350
Pathology95,56,350
Pathology95,20,350
Pathology81,12,350
Pathology11,13,350
Pathology5,76,350
Pathology49,25,350
Pathology77,28,350
Pathology87,80,350
Pathology65,72,350
Pathology79,49,350
Pathology82,53,350
Pathology48,98,350
Pathology80,23,350
Pathology62,46,350
Pathology60,37,350
Pathology94,9,350
Pathology39,45,350
Pathology73,85,700
Pathology85,13,350
Pathology12,58,350
Pathology99,64,350
Pathology94,73,350
Pathology63,21,350
Pathology68,20,350
Pathology91,23,350
Pathology59,72,350
Pathology52,87,350
Pathology68,100,350
Pathology40,70,350
Pathology83,21,350
Pathology42,35,350
Pathology52,10,350
Pathology59,57,350
Pathology51,33,350
Pathology78,64,350
Pathology16,71,350
Pathology66,95,350
Pathology27,97,350
Pathology2,37,350
Pathology34,14,350
Pathology63,9,350
Pathology71,34,350
Pathology14,40,350
Pathology33,98,350
Pathology49,97,350
Pathology98,58,350
Pathology63,17,350
Pathology68,8,1050
Pathology84,92,1050
Pathology54,7,350
Pathology1,74,350
Pathology4,77,350
Pathology44,22,350
Pathology98,13,350
Pathology77,30,350
Pathology58,76,350
Pathology22,15,350
Pathology4,42,350
Pathology63,93,350
Pathology77,96,350
Pathology56,98,350
Pathology95,86,350
Pathology24,2,350
Pathology47,12,350
Pathology53,81,350
Pathology34,82,350
Pathology83,74,700
Pathology84,23,350
Pathology24,93,350
Pathology38,80,350
Pathology16,85,350
Pathology21,3,350
Pathology80,60,1050
Pathology28,11,700
Pathology74,82,350
Pathology59,70,350
Pathology31,9,350
Pathology66,6,350
Pathology45,2,350
Pathology9,32,350
Pathology1,70,350
Pathology60,29,350
Pathology92,26,350
Pathology3,99,350
Pathology1,9,350
Pathology23,24,350
Pathology38,90,350
Pathology13,83,350
Pathology79,81,350
Pathology49,27,700
Pathology96,36,350
Pathology20,88,350
Pathology96,75,350
Pathology79,64,350
Pathology8,56,350
Pathology40,100,350
Pathology52,25,350
Pathology44,97,350
Pathology98,33,350
