PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology89,64,10
Pathology79,76,10
Pathology59,76,50
Pathology62,76,50
Pathology62,82,10
Pathology51,82,10
Pathology71,82,10
Pathology33,100,30
Pathology58,100,10
Pathology56,65,10
Pathology30,65,10
Pathology27,65,10
Pathology98,65,20
Pathology57,65,10
Pathology59,77,10
Pathology30,77,10
Pathology80,77,10
Pathology71,77,10
Pathology24,79,20
Pathology28,79,10
Pathology12,79,10
Pathology16,79,20
Pathology28,83,30
Pathology91,83,10
Pathology57,56,10
Pathology4,56,10
Pathology66,56,10
Pathology2,56,10
Pathology63,46,10
Pathology37,46,30
Pathology13,73,10
Pathology99,73,10
Pathology43,73,20
Pathology96,81,20
Pathology76,81,20
Pathology14,89,20
Pathology48,89,10
Pathology73,87,20
Pathology88,87,10
Pathology84,87,20
Pathology16,87,10
Pathology29,96,20
Pathology8,91,10
Pathology73,54,10
Pathology93,54,10
Pathology31,84,20
Pathology87,84,10
Pathology26,80,20
Pathology31,80,10
Pathology81,80,20
Pathology59,94,10
Pathology84,53,10
Pathology96,85,10
Pathology30,36,20
Pathology46,64,10
Pathology73,98,30
Pathology50,91,20
Pathology3,94,10
Pathology97,94,10
Pathology79,94,10
Pathology7,99,10
Pathology23,99,10
Pathology78,99,10
Pathology57,49,30
Pathology79,69,10
Pathology56,6,10
Pathology20,48,10
Pathology88,71,20
Pathology15,71,10
Pathology93,14,10
Pathology96,35,10
Pathology88,36,10
Pathology66,64,20
Pathology76,64,10
Pathology7,64,20
Pathology49,76,20
Pathology10,76,10
Pathology96,100,10
Pathology11,79,10
Pathology1,56,10
Pathology29,81,30
Pathology6,81,10
Pathology40,98,10
Pathology83,87,10
Pathology45,91,10
Pathology38,91,10
Pathology51,51,20
Pathology9,54,20
Pathology35,94,10
Pathology15,99,10
Pathology1,63,10
Pathology7,98,10
Pathology66,96,20
Pathology76,84,10
Pathology93,80,20
Pathology95,99,10
Pathology77,29,20
Pathology53,2,10
Pathology11,3,10
Pathology68,4,10
Pathology80,4,10
Pathology56,7,10
Pathology96,9,10
Pathology59,12,10
Pathology1,16,20
Pathology2,78,20
Pathology78,54,30
Pathology11,15,10
Pathology35,91,20
Pathology9,66,20
Pathology14,58,10
Pathology12,39,20
Pathology71,90,10
Pathology86,14,10
Pathology31,100,10
Pathology15,46,20
Pathology58,87,10
Pathology35,99,10
Pathology6,89,10
Pathology94,17,20
Pathology42,17,10
Pathology43,18,10
Pathology29,21,10
Pathology74,24,10
Pathology43,26,10
Pathology70,42,10
Pathology53,52,10
Pathology27,92,10
Pathology85,13,10
Pathology67,12,10
Pathology53,24,10
Pathology44,26,10
Pathology84,33,20
Pathology8,67,20
Pathology18,75,10
Pathology75,38,10
Pathology71,8,20
Pathology87,24,20
Pathology34,3,20
Pathology72,12,20
Pathology76,16,20
Pathology86,16,10
Pathology37,17,20
Pathology62,33,20
Pathology39,15,10
Pathology71,40,10
Pathology16,12,10
Pathology89,17,20
Pathology82,18,10
Pathology23,42,10
Pathology76,56,10
Pathology10,7,20
Pathology27,28,20
Pathology95,78,10
Pathology14,43,30
Pathology1,62,10
Pathology90,67,10
Pathology71,78,20
Pathology45,72,20
Pathology17,72,10
Pathology87,58,20
Pathology15,20,10
Pathology76,20,10
Pathology16,47,10
Pathology67,68,10
Pathology81,45,10
Pathology8,55,10
Pathology2,79,10
Pathology69,61,10
Pathology43,62,10
Pathology6,62,20
Pathology64,75,10
Pathology75,72,10
Pathology1,59,10
Pathology59,59,10
Pathology36,18,20
Pathology20,18,10
Pathology88,21,20
Pathology57,26,10
Pathology6,42,10
Pathology93,43,20
Pathology17,52,10
Pathology64,15,10
Pathology65,15,10
Pathology66,37,10
Pathology37,72,10
Pathology56,72,10
Pathology47,58,10
Pathology2,20,10
Pathology38,50,10
Pathology28,50,20
Pathology66,22,10
Pathology33,12,10
Pathology67,24,10
Pathology9,25,10
Pathology18,67,10
Pathology79,75,20
Pathology66,75,10
Pathology98,97,10
Pathology19,97,10
Pathology74,15,30
Pathology42,72,10
Pathology3,72,10
Pathology30,74,20
Pathology40,58,10
Pathology59,58,10
Pathology57,50,10
Pathology26,88,20
Pathology83,15,10
Pathology38,19,10
Pathology96,20,10
Pathology28,20,20
Pathology38,20,10
Pathology52,50,20
Pathology87,90,20
Pathology17,22,10
Pathology34,22,10
Pathology38,38,20
Pathology90,38,10
Pathology80,38,20
Pathology62,40,20
Pathology37,47,20
Pathology5,47,20
Pathology72,66,10
Pathology69,66,10
Pathology26,68,10
Pathology37,95,20
Pathology70,95,40
Pathology74,27,10
Pathology94,27,10
Pathology92,27,20
Pathology49,27,20
Pathology88,30,10
Pathology82,41,10
Pathology4,41,10
Pathology87,41,30
Pathology52,44,10
Pathology43,44,10
Pathology34,44,10
Pathology91,85,20
Pathology58,85,20
Pathology4,86,10
Pathology14,86,30
Pathology94,86,10
Pathology44,88,10
Pathology86,6,10
Pathology7,6,10
Pathology55,10,10
Pathology42,23,10
Pathology46,48,20
Pathology5,63,10
Pathology4,70,20
Pathology79,70,20
Pathology64,29,20
Pathology10,29,10
Pathology52,32,10
Pathology51,32,20
Pathology8,34,10
Pathology97,36,10
Pathology68,36,10
Pathology94,36,10
Pathology71,64,10
Pathology89,76,10
Pathology88,76,10
Pathology69,82,10
Pathology87,82,20
Pathology73,100,20
Pathology57,100,20
Pathology22,65,10
Pathology98,77,20
Pathology31,56,10
Pathology52,46,20
Pathology86,46,20
Pathology97,73,20
Pathology79,81,10
Pathology88,81,20
Pathology52,98,10
Pathology64,87,10
Pathology64,96,20
Pathology40,96,20
Pathology2,84,10
Pathology56,80,10
Pathology32,78,10
Pathology14,15,10
Pathology70,22,10
Pathology51,68,10
Pathology97,30,10
Pathology95,93,10
Pathology49,60,10
Pathology76,55,10
Pathology79,88,10
Pathology39,6,10
Pathology50,70,10
Pathology67,34,10
Pathology90,100,10
Pathology18,46,20
Pathology48,73,30
Pathology58,96,10
Pathology99,91,10
Pathology69,80,10
Pathology21,94,10
Pathology54,94,10
Pathology50,94,10
Pathology56,99,10
Pathology95,90,20
Pathology94,40,10
Pathology2,95,30
Pathology72,93,10
Pathology45,44,10
Pathology98,49,10
Pathology97,6,10
Pathology15,10,10
Pathology85,48,10
Pathology18,63,20
Pathology35,63,10
Pathology43,71,20
Pathology60,14,10
Pathology96,29,20
Pathology79,32,20
Pathology40,32,20
Pathology97,34,10
Pathology10,35,10
Pathology42,35,10
Pathology21,76,10
Pathology2,76,10
Pathology23,83,20
Pathology79,83,10
Pathology99,56,10
Pathology68,46,10
Pathology96,46,10
Pathology46,46,10
Pathology36,81,20
Pathology54,81,10
Pathology43,89,10
Pathology1,89,10
Pathology14,98,10
Pathology11,96,10
Pathology76,91,10
Pathology75,51,20
Pathology96,51,10
Pathology54,84,20
Pathology74,84,10
Pathology8,80,10
Pathology47,80,10
Pathology76,80,10
Pathology62,60,10
Pathology55,82,30
Pathology25,87,20
Pathology73,91,10
Pathology28,51,20
Pathology28,80,10
Pathology51,81,40
Pathology14,2,20
Pathology13,3,20
Pathology19,4,10
Pathology30,5,10
Pathology44,5,10
Pathology5,7,10
Pathology80,7,20
Pathology34,9,10
Pathology93,9,20
Pathology18,12,20
Pathology97,12,10
Pathology94,12,10
Pathology23,17,10
Pathology81,17,10
Pathology22,24,20
Pathology58,25,10
Pathology30,26,10
Pathology42,5,10
Pathology12,12,10
Pathology64,16,10
Pathology62,17,10
Pathology84,17,10
Pathology28,17,20
Pathology84,18,10
Pathology8,18,10
Pathology86,21,10
Pathology65,52,10
Pathology58,3,10
Pathology1,4,10
Pathology35,7,10
Pathology4,7,10
Pathology97,16,10
Pathology75,16,10
Pathology28,21,10
Pathology51,24,10
Pathology92,24,10
Pathology50,31,10
Pathology17,33,10
Pathology21,43,10
Pathology46,7,10
Pathology93,7,10
Pathology34,11,10
Pathology20,12,10
Pathology7,12,10
Pathology64,21,10
Pathology9,24,10
Pathology78,26,10
Pathology22,43,10
Pathology9,52,10
Pathology80,61,10
Pathology9,62,20
Pathology13,62,10
Pathology83,67,10
Pathology43,75,10
Pathology23,92,10
Pathology60,13,10
Pathology65,74,10
Pathology88,90,10
Pathology7,11,10
Pathology46,18,10
Pathology72,24,10
Pathology99,28,10
Pathology7,52,10
Pathology25,52,10
Pathology39,16,10
Pathology63,25,10
Pathology57,25,10
Pathology19,26,10
Pathology11,26,10
Pathology17,28,10
Pathology95,43,10
Pathology87,62,30
Pathology55,37,10
Pathology1,37,10
Pathology22,57,10
Pathology15,50,30
Pathology36,50,10
Pathology92,22,10
Pathology68,68,10
Pathology21,93,10
Pathology5,44,20
Pathology51,53,10
Pathology66,11,20
Pathology42,21,20
Pathology88,26,10
Pathology36,28,20
Pathology86,28,30
Pathology18,31,10
Pathology64,33,20
Pathology45,33,10
Pathology52,42,10
Pathology82,52,10
Pathology1,61,10
Pathology70,50,10
Pathology47,17,10
Pathology74,43,20
Pathology12,58,10
Pathology67,62,20
Pathology99,62,10
Pathology35,62,10
Pathology85,67,10
Pathology81,67,10
Pathology77,75,10
Pathology28,78,20
Pathology60,97,10
Pathology73,97,10
Pathology59,97,10
Pathology70,13,20
Pathology42,37,10
Pathology82,37,10
Pathology96,57,10
Pathology74,57,10
Pathology44,57,20
Pathology63,57,10
Pathology59,57,10
Pathology28,72,10
Pathology70,74,10
Pathology50,74,10
Pathology29,58,10
Pathology50,58,10
Pathology46,58,10
Pathology25,58,10
Pathology57,20,10
Pathology93,20,10
Pathology57,39,10
Pathology71,50,10
Pathology12,50,10
Pathology68,38,20
Pathology70,38,20
Pathology89,38,20
Pathology50,38,10
Pathology7,47,10
Pathology88,47,10
Pathology97,47,10
Pathology81,66,10
Pathology49,68,10
Pathology53,68,20
Pathology97,68,20
Pathology95,95,10
Pathology89,30,10
Pathology77,30,10
Pathology42,30,20
Pathology22,45,20
Pathology19,8,10
Pathology41,49,10
Pathology91,53,10
Pathology95,53,10
Pathology86,60,10
Pathology7,55,10
Pathology1,86,20
Pathology39,88,20
Pathology6,88,10
Pathology62,88,10
Pathology25,10,10
Pathology48,10,10
Pathology93,63,10
Pathology54,78,10
Pathology38,97,10
Pathology10,37,10
Pathology84,72,10
Pathology5,20,10
Pathology46,38,10
Pathology18,47,10
Pathology99,45,10
Pathology10,45,10
Pathology20,45,10
Pathology85,49,10
Pathology71,53,10
Pathology51,55,20
Pathology62,86,10
Pathology52,10,10
Pathology12,10,10
Pathology13,10,10
Pathology57,71,30
Pathology50,44,10
Pathology79,63,10
Pathology34,71,20
Pathology35,14,10
Pathology42,29,10
Pathology91,32,10
Pathology71,32,10
Pathology67,32,10
Pathology41,32,10
Pathology99,64,10
Pathology22,82,10
Pathology44,82,10
Pathology6,65,10
Pathology4,77,10
Pathology63,79,10
Pathology58,83,10
Pathology39,56,10
Pathology92,46,20
Pathology78,73,10
Pathology87,73,10
Pathology73,73,20
Pathology91,87,10
Pathology6,96,10
Pathology72,15,20
Pathology72,22,20
Pathology61,98,10
Pathology86,96,10
Pathology33,96,20
Pathology17,91,10
Pathology32,51,10
Pathology90,80,10
Pathology40,80,20
Pathology95,94,10
Pathology95,75,10
Pathology18,97,10
Pathology60,74,10
Pathology27,19,10
Pathology81,20,20
Pathology27,20,30
Pathology96,90,10
Pathology16,68,10
Pathology76,95,20
Pathology52,95,10
Pathology15,27,10
Pathology33,30,10
Pathology38,30,10
Pathology94,8,10
Pathology64,41,10
Pathology25,41,10
Pathology59,44,10
Pathology11,44,10
Pathology67,55,10
Pathology89,55,10
Pathology45,85,10
Pathology64,86,10
Pathology74,88,10
Pathology67,88,10
Pathology87,69,20
Pathology37,10,10
Pathology92,23,10
Pathology6,70,10
Pathology66,70,10
Pathology89,70,20
Pathology39,71,10
Pathology14,14,10
Pathology60,29,10
Pathology5,29,10
Pathology72,32,10
Pathology92,83,10
Pathology2,33,10
Pathology87,74,10
Pathology92,59,30
Pathology50,95,20
Pathology67,49,10
Pathology33,86,10
Pathology82,23,10
Pathology99,63,10
Pathology30,34,10
Pathology32,35,20
Pathology36,36,20
Pathology72,64,10
Pathology44,76,20
Pathology71,76,10
Pathology28,82,10
Pathology23,82,10
Pathology58,82,10
Pathology15,100,10
Pathology38,65,10
Pathology23,65,20
Pathology93,65,10
Pathology17,77,10
Pathology38,79,20
Pathology83,79,20
Pathology21,79,20
Pathology34,83,10
Pathology8,56,10
Pathology57,46,10
Pathology40,46,10
Pathology25,73,10
Pathology61,81,20
Pathology66,98,20
Pathology78,98,20
Pathology76,98,10
Pathology4,98,10
Pathology75,87,10
Pathology66,87,10
Pathology43,87,10
Pathology18,87,10
Pathology8,96,10
Pathology58,91,10
Pathology6,91,10
Pathology87,51,10
Pathology22,54,10
Pathology1,84,10
Pathology54,80,10
Pathology45,80,10
Pathology57,88,10
Pathology40,69,20
Pathology97,23,10
Pathology59,14,10
Pathology54,82,10
Pathology71,73,10
Pathology65,96,10
Pathology34,84,10
Pathology64,53,10
Pathology49,79,20
Pathology96,56,10
Pathology68,98,10
Pathology24,94,10
Pathology84,2,10
Pathology87,2,20
Pathology17,2,10
Pathology90,2,10
Pathology92,2,10
Pathology29,2,10
Pathology41,3,10
Pathology46,3,10
Pathology76,4,10
Pathology14,4,10
Pathology91,4,10
Pathology24,5,20
Pathology19,7,10
Pathology94,9,10
Pathology76,11,10
Pathology92,3,10
Pathology81,4,10
Pathology15,7,10
Pathology38,7,10
Pathology81,12,10
Pathology63,17,10
Pathology44,18,20
Pathology39,18,10
Pathology63,21,10
Pathology35,9,10
Pathology60,2,10
Pathology1,3,20
Pathology27,4,10
Pathology32,7,10
Pathology49,7,10
Pathology32,12,10
Pathology61,12,10
Pathology73,21,10
Pathology64,2,10
Pathology40,4,20
Pathology32,5,10
Pathology9,5,10
Pathology29,7,10
Pathology66,7,10
Pathology73,7,20
Pathology61,11,10
Pathology47,16,20
Pathology56,17,10
Pathology90,17,10
Pathology77,28,10
Pathology72,31,10
Pathology71,31,10
Pathology13,4,10
Pathology6,7,10
Pathology89,11,10
Pathology1,12,10
Pathology63,9,10
Pathology29,3,10
Pathology35,4,10
Pathology49,9,10
Pathology31,9,10
Pathology19,17,10
Pathology4,17,10
Pathology23,21,10
Pathology63,26,10
Pathology10,26,20
Pathology45,28,10
Pathology60,28,10
Pathology46,31,10
Pathology47,42,10
Pathology28,61,10
Pathology24,75,10
Pathology81,75,20
Pathology10,92,10
Pathology15,37,10
Pathology41,11,10
Pathology55,17,10
Pathology31,40,10
Pathology95,18,10
Pathology62,21,10
Pathology83,24,10
Pathology23,24,10
Pathology19,24,10
Pathology82,25,10
Pathology11,25,10
Pathology49,25,10
Pathology77,25,10
Pathology58,26,10
Pathology84,26,10
Pathology28,28,10
Pathology81,28,10
Pathology80,28,10
Pathology15,28,10
Pathology21,28,10
Pathology84,31,10
Pathology86,31,10
Pathology51,33,10
Pathology76,33,10
Pathology26,33,10
Pathology66,33,10
Pathology97,33,20
Pathology42,42,10
Pathology32,42,10
Pathology35,42,10
Pathology13,43,10
Pathology47,52,10
Pathology11,61,10
Pathology30,61,10
Pathology12,61,20
Pathology99,78,10
Pathology51,78,10
Pathology86,92,10
Pathology99,13,10
Pathology11,13,10
Pathology86,13,10
Pathology40,15,10
Pathology85,15,10
Pathology29,15,10
Pathology71,37,10
Pathology2,37,10
Pathology74,72,10
Pathology41,72,10
Pathology62,74,20
Pathology84,74,10
Pathology91,59,10
Pathology69,59,10
Pathology26,25,10
Pathology97,42,10
Pathology49,62,10
Pathology38,92,10
Pathology39,57,10
Pathology93,74,10
Pathology54,58,10
Pathology18,59,10
Pathology22,19,10
Pathology56,20,20
Pathology53,20,10
Pathology95,20,10
Pathology14,39,10
Pathology51,50,30
Pathology24,50,10
Pathology48,50,10
Pathology59,90,10
Pathology79,90,10
Pathology67,38,10
Pathology14,40,10
Pathology82,47,20
Pathology47,47,10
Pathology10,68,10
Pathology18,95,20
Pathology68,95,10
Pathology4,27,10
Pathology73,27,10
Pathology48,30,10
Pathology53,45,20
Pathology7,45,10
Pathology71,45,10
Pathology14,8,10
Pathology73,44,10
Pathology49,49,20
Pathology96,50,20
Pathology92,70,10
Pathology1,51,10
Pathology9,12,20
Pathology46,28,10
Pathology86,75,10
Pathology14,57,10
Pathology54,57,10
Pathology90,39,10
Pathology72,29,30
Pathology85,81,10
Pathology98,33,10
Pathology7,29,10
Pathology79,98,10
Pathology85,100,20
Pathology80,21,10
Pathology52,25,10
Pathology26,31,10
Pathology81,62,10
Pathology59,92,10
Pathology44,97,10
Pathology83,45,10
Pathology56,53,10
Pathology47,60,10
Pathology80,60,30
Pathology68,60,20
Pathology47,55,10
Pathology92,85,10
Pathology75,85,20
Pathology73,85,20
Pathology23,88,10
Pathology26,69,10
Pathology49,6,20
Pathology93,6,10
Pathology34,6,10
Pathology80,10,10
Pathology26,63,10
Pathology94,63,20
Pathology50,14,10
Pathology75,79,10
Pathology31,83,10
Pathology77,73,10
Pathology58,81,10
Pathology96,96,10
Pathology66,91,20
Pathology85,11,10
Pathology11,12,10
Pathology82,16,10
Pathology34,17,10
Pathology83,21,10
Pathology35,26,10
Pathology57,90,10
Pathology86,45,10
Pathology24,93,10
Pathology77,44,30
Pathology55,88,20
Pathology8,14,10
Pathology16,64,10
Pathology67,82,10
Pathology14,12,10
Pathology10,24,10
Pathology24,33,10
Pathology32,43,10
Pathology17,43,10
Pathology11,43,10
Pathology18,43,10
Pathology12,43,10
Pathology22,52,10
Pathology36,52,10
Pathology68,62,10
Pathology45,62,10
Pathology63,67,10
Pathology15,67,10
Pathology96,75,10
Pathology68,78,10
Pathology18,92,10
Pathology28,92,10
Pathology27,97,10
Pathology65,13,10
Pathology97,13,10
Pathology37,15,10
Pathology38,57,10
Pathology27,57,10
Pathology77,72,10
Pathology59,72,10
Pathology53,72,10
Pathology65,72,10
Pathology78,74,10
Pathology98,58,10
Pathology95,59,10
Pathology44,59,10
Pathology86,59,10
Pathology52,59,10
Pathology21,19,10
Pathology80,19,10
Pathology13,20,10
Pathology35,20,10
Pathology50,39,10
Pathology76,39,10
Pathology87,39,10
Pathology10,50,10
Pathology25,50,10
Pathology46,50,10
Pathology61,22,10
Pathology55,22,10
Pathology81,22,10
Pathology27,38,10
Pathology49,38,10
Pathology24,40,10
Pathology46,40,10
Pathology6,40,10
Pathology83,47,10
Pathology6,66,10
Pathology29,66,10
Pathology79,66,10
Pathology93,68,10
Pathology55,68,10
Pathology94,95,10
Pathology67,95,10
Pathology66,95,10
Pathology12,95,10
Pathology15,95,10
Pathology79,74,10
Pathology31,47,10
Pathology61,27,10
Pathology96,27,10
Pathology72,27,10
Pathology39,27,10
Pathology91,27,10
Pathology53,27,10
Pathology66,27,10
Pathology66,30,10
Pathology95,30,10
Pathology63,45,10
Pathology90,45,10
Pathology58,45,10
Pathology39,45,10
Pathology41,93,10
Pathology81,93,10
Pathology37,93,10
Pathology52,8,10
Pathology1,8,10
Pathology88,8,10
Pathology93,8,10
Pathology18,8,10
Pathology20,41,10
Pathology56,41,10
Pathology91,41,10
Pathology42,41,10
Pathology47,41,10
Pathology3,44,10
Pathology56,44,10
Pathology14,44,10
Pathology27,49,10
Pathology60,49,10
Pathology82,53,10
Pathology23,87,10
Pathology58,11,10
Pathology13,61,10
Pathology60,37,10
Pathology22,27,10
Pathology88,44,10
Pathology54,60,10
Pathology65,60,20
Pathology20,60,10
Pathology87,60,10
Pathology38,55,10
Pathology55,55,10
Pathology21,55,10
Pathology74,85,10
Pathology29,85,10
Pathology76,85,10
Pathology65,85,10
Pathology73,86,10
Pathology72,86,10
Pathology43,88,10
Pathology78,88,10
Pathology22,88,10
Pathology11,88,10
Pathology2,69,10
Pathology59,6,10
Pathology73,6,10
Pathology16,6,10
Pathology16,10,20
Pathology91,23,10
Pathology14,23,10
Pathology80,23,10
Pathology54,48,10
Pathology71,48,10
Pathology53,48,10
Pathology85,63,10
Pathology16,63,20
Pathology31,63,10
Pathology86,70,10
Pathology40,70,10
Pathology19,71,10
Pathology16,71,10
Pathology13,71,10
Pathology80,71,10
Pathology54,71,10
Pathology53,71,10
Pathology94,29,10
Pathology29,32,10
Pathology99,8,10
Pathology45,60,10
Pathology2,85,10
Pathology30,85,10
Pathology76,10,10
Pathology68,29,10
Pathology22,71,10
Pathology37,32,10
Pathology49,32,10
Pathology62,34,10
Pathology71,34,10
Pathology75,35,10
Pathology70,35,10
Pathology11,35,20
Pathology41,35,10
Pathology79,36,10
Pathology24,36,10
Pathology32,36,10
Pathology78,64,10
Pathology90,64,10
Pathology29,64,20
Pathology47,64,10
Pathology20,64,10
Pathology36,76,10
Pathology51,76,20
Pathology54,76,10
Pathology66,76,10
Pathology12,82,10
Pathology34,82,10
Pathology82,100,10
Pathology54,100,10
Pathology75,65,10
Pathology73,65,10
Pathology82,65,10
Pathology81,65,10
Pathology19,65,10
Pathology49,77,10
Pathology70,79,10
Pathology72,83,10
Pathology90,56,20
Pathology95,56,10
Pathology17,56,20
Pathology97,56,10
Pathology47,56,10
Pathology80,46,10
Pathology89,46,10
Pathology69,46,10
Pathology55,46,10
Pathology94,73,10
Pathology60,73,10
Pathology45,81,10
Pathology86,89,10
Pathology15,89,10
Pathology56,98,10
Pathology49,98,10
Pathology39,98,20
Pathology48,98,10
Pathology56,87,10
Pathology79,87,10
Pathology12,87,10
Pathology82,87,10
Pathology15,96,10
Pathology77,96,10
Pathology43,96,10
Pathology39,96,10
Pathology78,91,10
Pathology94,91,20
Pathology30,91,10
Pathology46,51,20
Pathology15,51,10
Pathology35,51,10
Pathology72,51,10
Pathology3,73,10
Pathology9,87,10
Pathology12,91,20
Pathology83,54,10
Pathology27,54,10
Pathology17,54,10
Pathology3,54,10
Pathology75,54,10
Pathology37,84,10
Pathology51,84,10
Pathology58,84,10
Pathology96,84,10
Pathology36,80,10
Pathology13,94,10
Pathology34,94,10
Pathology94,99,10
Pathology47,99,10
Pathology33,99,10
Pathology18,24,10
Pathology24,26,10
Pathology35,78,10
Pathology49,97,10
Pathology24,37,10
Pathology28,57,10
Pathology68,20,10
Pathology62,39,10
Pathology10,39,10
Pathology28,90,10
Pathology81,38,10
Pathology22,47,10
Pathology52,27,10
Pathology31,30,30
Pathology18,30,10
Pathology21,45,10
Pathology56,93,10
Pathology36,49,10
Pathology72,53,10
Pathology47,53,10
Pathology57,85,10
Pathology43,85,10
Pathology21,69,10
Pathology10,69,10
Pathology43,6,20
Pathology5,6,10
Pathology78,63,10
Pathology60,63,10
Pathology77,63,10
Pathology97,70,10
Pathology69,70,10
Pathology82,70,10
Pathology12,71,10
Pathology91,71,10
Pathology34,14,10
Pathology52,29,10
Pathology36,29,10
Pathology87,29,10
Pathology32,34,10
Pathology25,35,10
Pathology15,36,10
Pathology75,36,10
Pathology1,36,10
Pathology1,76,10
Pathology5,76,10
Pathology13,76,10
Pathology29,100,10
Pathology79,100,20
Pathology68,100,10
Pathology48,65,10
Pathology54,65,10
Pathology72,77,10
Pathology13,56,10
Pathology98,56,10
Pathology62,46,10
Pathology83,73,10
Pathology14,73,10
Pathology7,89,10
Pathology75,89,10
Pathology33,98,10
Pathology52,87,10
Pathology82,96,10
Pathology55,96,10
Pathology22,51,10
Pathology27,51,10
Pathology36,54,10
Pathology41,84,10
Pathology18,84,10
Pathology39,84,10
Pathology98,84,10
Pathology87,80,10
Pathology98,99,10
Pathology96,99,10
Pathology93,34,10
Pathology38,83,10
Pathology59,81,10
Pathology40,89,10
Pathology47,34,10
Pathology8,13,10
Pathology26,49,10
Pathology88,51,20
Pathology55,19,20
Pathology46,79,20
Pathology45,29,10
Pathology79,80,20
Pathology66,99,10
Pathology4,42,10
Pathology22,15,10
Pathology98,13,10
Pathology44,22,10
Pathology1,74,10
Pathology64,23,10
Pathology77,34,10
Pathology58,76,10
Pathology40,100,10
Pathology15,54,10
Pathology3,99,10
Pathology96,36,10
Pathology21,3,10
Pathology28,11,20
Pathology45,2,10
Pathology1,9,10
Pathology47,12,10
Pathology30,18,10
Pathology92,26,10
Pathology83,74,20
Pathology38,90,10
Pathology44,86,10
Pathology9,32,10
Pathology74,82,10
Pathology59,99,10
Pathology71,72,10
Pathology5,72,10
Pathology39,19,10
Pathology13,22,10
Pathology63,93,10
Pathology16,85,10
Pathology66,6,10
Pathology84,23,10
Pathology95,86,10
Pathology1,70,10
Pathology79,64,10
Pathology13,83,10
Pathology21,73,30
Pathology53,81,10
Pathology50,81,10
Pathology38,80,10
Pathology20,88,10
Pathology59,70,10
Pathology13,29,10
Pathology9,34,10
Pathology90,73,10
Pathology71,30,10
Pathology24,2,10
Pathology79,49,10
Pathology22,76,10
Pathology91,98,10
Pathology89,79,10
